RESULT_COUNT: 2439,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-09-20,0.315,0.315,0.315,0.315,500.0,0.0,1.0,0.315,0.315,0.315,0.315,500.0
2017-09-19,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-18,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-15,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-14,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-13,0.0,0.0,0.0,0.34,0.0,0.008,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-12,0.0,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0
2017-09-11,0.35,0.35,0.35,0.35,7500.0,0.0,1.0,0.34,0.34,0.34,0.34,7328.57
2017-09-08,0.0,0.325,0.315,0.315,33200.0,0.0,1.0,0.0,0.32,0.31,0.31,32441.14
2017-09-07,0.325,0.325,0.325,0.325,8500.0,0.0,1.0,0.32,0.32,0.32,0.32,8305.71
2017-09-06,0.0,0.0,0.0,0.325,0.0,0.0,1.0,0.0,0.0,0.0,0.32,0.0
2017-09-05,0.3,0.325,0.3,0.325,21000.0,0.0,1.0,0.29,0.32,0.29,0.32,20520.0
2017-08-30,0.0,0.0,0.0,0.355,0.0,0.0,1.0,0.0,0.0,0.0,0.35,0.0
2017-08-29,0.0,0.355,0.355,0.355,1000.0,0.0,1.0,0.0,0.35,0.35,0.35,977.14
