RESULT_COUNT: 2583,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-09-20,0.38,0.39,0.38,0.385,3854700.0,0.0,1.0,0.38,0.39,0.38,0.385,3854700.0
2017-09-19,0.385,0.39,0.38,0.38,3334200.0,0.0,1.0,0.385,0.39,0.38,0.38,3334200.0
2017-09-18,0.385,0.395,0.385,0.385,3805200.0,0.0,1.0,0.385,0.395,0.385,0.385,3805200.0
2017-09-15,0.385,0.39,0.38,0.38,2058700.0,0.0,1.0,0.385,0.39,0.38,0.38,2058700.0
2017-09-14,0.39,0.395,0.385,0.385,2950500.0,0.0,1.0,0.39,0.395,0.385,0.385,2950500.0
2017-09-13,0.395,0.405,0.39,0.395,3535400.0,0.0,1.0,0.395,0.405,0.39,0.395,3535400.0
2017-09-12,0.405,0.405,0.39,0.39,5191800.0,0.0,1.0,0.405,0.405,0.39,0.39,5191800.0
2017-09-11,0.38,0.405,0.38,0.4,6884900.0,0.0,1.0,0.38,0.405,0.38,0.4,6884900.0
2017-09-08,0.385,0.39,0.38,0.38,2015200.0,0.0,1.0,0.385,0.39,0.38,0.38,2015200.0
2017-09-07,0.39,0.395,0.385,0.39,2865800.0,0.0,1.0,0.39,0.395,0.385,0.39,2865800.0
2017-09-06,0.38,0.395,0.37,0.39,6588500.0,0.0,1.0,0.38,0.395,0.37,0.39,6588500.0
2017-09-05,0.385,0.385,0.375,0.38,1310300.0,0.0,1.0,0.385,0.385,0.375,0.38,1310300.0
2017-08-30,0.375,0.385,0.375,0.385,1720800.0,0.0,1.0,0.375,0.385,0.375,0.385,1720800.0
2017-08-29,0.38,0.38,0.37,0.37,5354200.0,0.0,1.0,0.38,0.38,0.37,0.37,5354200.0
2017-08-28,0.385,0.39,0.38,0.38,3896800.0,0.0,1.0,0.385,0.39,0.38,0.38,3896800.0
2017-08-25,0.39,0.395,0.385,0.385,2064800.0,0.0,1.0,0.39,0.395,0.385,0.385,2064800.0
2017-08-24,0.0,0.4,0.39,0.39,3050100.0,0.0,1.0,0.0,0.4,0.39,0.39,3050100.0
2017-08-23,0.41,0.41,0.385,0.39,11368900.0,0.0,1.0,0.41,0.41,0.385,0.39,11368900.0
2017-08-22,0.395,0.41,0.395,0.4,7568500.0,0.0,1.0,0.395,0.41,0.395,0.4,7568500.0
2017-08-21,0.4,0.41,0.39,0.395,5719000.0,0.0,1.0,0.4,0.41,0.39,0.395,5719000.0
2017-08-18,0.405,0.405,0.39,0.4,6522300.0,0.0,1.0,0.405,0.405,0.39,0.4,6522300.0
2017-08-17,0.42,0.43,0.41,0.41,38032600.0,0.0,1.0,0.42,0.43,0.41,0.41,38032600.0
2017-08-16,0.38,0.4,0.375,0.395,12139400.0,0.0,1.0,0.38,0.4,0.375,0.395,12139400.0
2017-08-15,0.375,0.39,0.375,0.385,11936900.0,0.0,1.0,0.375,0.39,0.375,0.385,11936900.0
2017-08-14,0.36,0.375,0.36,0.375,8174900.0,0.0,1.0,0.36,0.375,0.36,0.375,8174900.0
2017-08-11,0.37,0.37,0.355,0.36,5504400.0,0.0,1.0,0.37,0.37,0.355,0.36,5504400.0
