RESULT_COUNT: 2548,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-09-20,0.0,0.58,0.56,0.56,186500.0,0.0,1.0,0.0,0.58,0.56,0.56,186500.0
2017-09-19,0.0,0.58,0.57,0.57,21000.0,0.0,1.0,0.0,0.58,0.57,0.57,21000.0
2017-09-18,0.0,0.575,0.575,0.575,50000.0,0.0,1.0,0.0,0.575,0.575,0.575,50000.0
2017-09-15,0.585,0.585,0.575,0.575,63300.0,0.0,1.0,0.585,0.585,0.575,0.575,63300.0
2017-09-14,0.0,0.585,0.585,0.585,54000.0,0.0,1.0,0.0,0.585,0.585,0.585,54000.0
2017-09-13,0.57,0.575,0.57,0.575,38100.0,0.0,1.0,0.57,0.575,0.57,0.575,38100.0
2017-09-12,0.585,0.585,0.575,0.575,71500.0,0.0,1.0,0.585,0.585,0.575,0.575,71500.0
2017-09-11,0.0,0.61,0.57,0.585,1038100.0,0.0,1.0,0.0,0.61,0.57,0.585,1038100.0
2017-09-08,0.0,0.56,0.555,0.555,102300.0,0.0,1.0,0.0,0.56,0.555,0.555,102300.0
2017-09-07,0.0,0.57,0.56,0.56,10000.0,0.0,1.0,0.0,0.57,0.56,0.56,10000.0
2017-09-06,0.57,0.57,0.57,0.57,50000.0,0.0,1.0,0.57,0.57,0.57,0.57,50000.0
2017-09-05,0.0,0.57,0.57,0.57,100.0,0.0,1.0,0.0,0.57,0.57,0.57,100.0
2017-08-30,0.575,0.575,0.57,0.57,80000.0,0.0,1.0,0.575,0.575,0.57,0.57,80000.0
2017-08-29,0.56,0.56,0.56,0.56,49000.0,0.0,1.0,0.56,0.56,0.56,0.56,49000.0
2017-08-28,0.565,0.575,0.565,0.565,18500.0,0.0,1.0,0.565,0.575,0.565,0.565,18500.0
2017-08-25,0.0,0.565,0.565,0.565,10000.0,0.0,1.0,0.0,0.565,0.565,0.565,10000.0
2017-08-24,0.0,0.575,0.57,0.57,39500.0,0.0,1.0,0.0,0.575,0.57,0.57,39500.0
2017-08-23,0.555,0.575,0.555,0.575,68000.0,0.0,1.0,0.555,0.575,0.555,0.575,68000.0
2017-08-22,0.0,0.59,0.58,0.59,124800.0,0.0,1.0,0.0,0.59,0.58,0.59,124800.0
2017-08-21,0.0,0.59,0.585,0.585,13800.0,0.0,1.0,0.0,0.59,0.585,0.585,13800.0
2017-08-18,0.58,0.58,0.57,0.575,234600.0,0.0,1.0,0.58,0.58,0.57,0.575,234600.0
2017-08-17,0.6,0.6,0.59,0.595,61000.0,0.0,1.0,0.6,0.6,0.59,0.595,61000.0
2017-08-16,0.59,0.6,0.59,0.6,57800.0,0.0,1.0,0.59,0.6,0.59,0.6,57800.0
2017-08-15,0.58,0.59,0.58,0.59,103500.0,0.0,1.0,0.58,0.59,0.58,0.59,103500.0
2017-08-14,0.0,0.59,0.58,0.58,63000.0,0.0,1.0,0.0,0.59,0.58,0.58,63000.0
2017-08-11,0.58,0.58,0.575,0.58,151000.0,0.0,1.0,0.58,0.58,0.575,0.58,151000.0
2017-08-10,0.0,0.59,0.57,0.59,131500.0,0.0,1.0,0.0,0.59,0.57,0.59,131500.0
2017-08-09,0.58,0.595,0.58,0.58,130000.0,0.0,1.0,0.58,0.595,0.58,0.58,130000.0
2017-08-08,0.0,0.585,0.58,0.585,65800.0,0.0,1.0,0.0,0.585,0.58,0.585,65800.0
2017-08-07,0.0,0.595,0.59,0.59,80800.0,0.0,1.0,0.0,0.595,0.59,0.59,80800.0
2017-08-04,0.6,0.605,0.595,0.6,150000.0,0.0,1.0,0.6,0.605,0.595,0.6,150000.0
2017-08-03,0.61,0.62,0.605,0.605,506700.0,0.0,1.0,0.61,0.62,0.605,0.605,506700.0
2017-08-02,0.0,0.6,0.585,0.6,240600.0,0.0,1.0,0.0,0.6,0.585,0.6,240600.0
2017-08-01,0.59,0.59,0.59,0.59,145100.0,0.0,1.0,0.59,0.59,0.59,0.59,145100.0
